SMILES,bioclass
C=C(C)[C@@H]1CC[C@]2(NCCN3CC4(C3)CN(S(C)(=O)=O)C4)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,1
CCC(O)CNC(=O)COc1c(C)cccc1C,1
CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,1
Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,0
CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1C=CC(=O)OCCOCCOC,1
CN(C)CC(=O)N1CCC2(CC1)C(=O)Nc1cc(C=C3c4ccccc4COc4cc(F)ccc43)ccc12,1
CN1CCc2cc(-c3ccc4oc5c(-c6ccccc6)nc(=O)n(CCN6CCCC6C(N)=O)c5c4c3)ccc2C1,1
CNCC1(c2ccc3ccccc3c2)CCCCC1,0
Cc1nc2c(C(F)(F)F)cccc2n1-c1cccc(Oc2cccc(S(=O)(=O)C(C)C)c2)c1,0
CS(=O)(=O)c1ccc(C(CCNC(=O)c2ccc(OCC(F)(F)F)nc2)c2ccc(F)cc2)cc1,1
CC(C)(C)Cc1c[nH]c(C(C)(O)Cc2ccc(-c3ccc(F)cn3)cc2)n1,0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCC#N)C(=O)C(C)(c1cc(F)cc(F)c1)O2,1
O=C(c1ccc(Cl)nc1)N1CCC(NS(=O)(=O)c2cc(S(=O)(=O)c3ccccc3)ccc2C(F)(F)F)CC1,0
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(/C=C/c2ccc(F)cc2)c1=O,1
O=C(c1cc(-c2ccccc2)[nH]n1)N1CCN(c2ccccc2)CC1,0
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,1
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0
Cc1c2c(n3c1CCCN1CCCC[C@@H]1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,0
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCC(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,1
CCOc1ccccc1C(=O)Nc1ncccc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,0
COc1ccc(C(N)c2nc(O)c3cc(-c4cn[nH]c4)ccc3n2)cc1,1
Cc1cc(CN(C)C)ccc1C(=O)Cn1ncc(OCc2ccc(Br)cn2)cc1=O,0
CNc1oc(-c2cccc3ccccc23)nc1C#N,0
CCn1cc/c(=N\c2ccc(Oc3cccc(OC(F)(F)F)c3)cc2)c2ccc(C(F)(F)F)cc21,1
CCOCCn1cc(C(=O)NCc2ccc(Cl)cc2Cl)ccc1=O,0
COc1cc(OC)c2c(c1Cl)O[C@]1(C2=O)C(OCc2ccccc2)=CC(=O)C[C@H]1C,1
CS(=O)(=O)N1CCN(C(=O)c2cnc3ccc(F)cc3c2N2CCC(C#N)(c3ccccc3F)CC2)CC1,0
Cn1c(-c2cccnc2)c(C#N)c2ccc(Cl)cc21,1
COc1cc(NCCCCCNC(=O)C2CCC3(CC2)OOC2(OO3)C3CC4CC(C3)CC2C4)c2ncccc2c1-c1ccc(F)cc1,0
CNCCC(C)N1c2ccccc2N(c2ccccc2F)S1(=O)=O,0
COCCNCc1cccc(C=Cc2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)c1,0
C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)n(C)n2)cc1,1
CNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,1
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cccc(F)c2)cc1F,0
CC(C)(CNC(=O)C1CCOCC1)CN(C1=NS(=O)(=O)c2ccccc21)c1ccccc1,1
COc1ccc2c(c1)c(-c1[nH]c(NC(C)=O)nc1C)cn2S(=O)(=O)c1cccc(F)c1,0
Cn1nc(-c2ccc(C(F)(F)F)cc2)nc2c(=O)n(C)c(=O)nc1-2,1
C=C(C)[C@@H]1CC[C@]2(NC(=O)C(C(C)C)N3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,1
NC1CN(c2cc(-c3ccsc3)ncn2)CC1c1ccc(F)cc1Cl,1
O=C(Nc1ccc([N+](=O)[O-])cc1)N[C@H](Cc1cccnc1)C(=O)NCC1(c2ccccc2)CC1,1
Cc1ccc(C(NC(=O)CNc2ccc(C#N)cc2)c2cc(Cl)c3cccnc3c2O)cc1,0
CN1CCC(Oc2ccc(-c3[nH]nc4ccc(C(=O)NC(c5ccccn5)C5CCCC5)cc34)cc2)CC1,1
CC(=O)c1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N(C)C)nc2c1,0
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc2cc(Br)ccc2c1,0
Cc1c2c(n3c1CCCNC(C)(C)CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,0
COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(C=Cc4ccc([C@H](C)N5CCOCC5)cc4)[nH]nc3c1)C(=O)N2C,0
CN1CCN(c2cc(-c3ccncc3)c(-c3ccc4ccccc4c3)nn2)CC1,1
Cc1noc(-c2ccc3c(c2)c2c(n3CCCOc3ccc(F)c(F)c3)CCCC2)n1,1
Cc1c2c(n3c1CCNCCNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,0
COc1ccc(C(=O)N2CCN(c3ccccn3)CC2)cc1C#Cc1cccc(C)n1,0
COC(=O)Nc1ccc2c(c1)N[C@@H](C(=O)OC)CCCC[C@H](NC(=O)C=Cc1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,1
CC1(C#N)CCN(c2c(C(=O)N3CCC(C(=O)C4CC4)CC3)cnc3ccc(F)cc23)CC1,0
CCN(CC)CCNc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3ccccc3n12,0
CS(=O)(=O)c1cccc(Oc2cccc(-c3c(CN4CCCCC4)nc4c(C(F)(F)F)cccn34)c2)c1,0
Cc1ccc(Cn2cnc(=O)c3cc(Oc4ncccc4C(F)(F)F)ccc32)c(F)c1,0
C=C(c1ccc2c(ccn2C)c1)c1cc(C#N)nc2ccccc12,1
COc1ccc(C(NC(=O)COc2cccc(N(C)C)c2)c2cc(Cl)c3cccnc3c2O)cc1,0
C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O,0
N#Cc1cccc(OC(=O)N2CCC(C(c3ccccc3)c3ccccc3)CC2)c1,1
CCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0
COCCCC[C@@](O)(c1ccccc1Oc1ccccc1C)[C@@H]1CCCN(C(=O)[C@H]2C[C@@H](N)[C@@H](O)C2)C1,0
CN(C)C(C(=O)Nc1cc2ccnc(O)c2cc1Cl)c1ccccc1,0
Cn1c(C(=O)c2ccc(Cl)cc2)cnc1CCCCN1CCCCC1,0
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1F,0
CC(C)n1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(N(C)C)cc4)cc3)nc21,0
CC#C[C@@H](Cc1nn[nH]n1)c1ccc(OCc2cc(F)c3scc(-c4ccc(OC)cc4C)c3c2)cc1,0
NCc1c(-c2ccccc2Cl)ccc2ncn(CCO)c12,1
COc1ccc2ncc(C(=O)N3CCN(C(=O)C4CC4)CC3)c(N3CCC(=O)CC3)c2c1,0
CNCCCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,0
CC(C)(CNC(=O)c1ccc(F)cc1)CN(C1=NS(=O)(=O)c2ccccc21)c1ccccc1,0
C#Cc1ccc(Nc2c(F)c(=O)n(C)c3ncn(C[C@@H](O)CO)c(=O)c23)c(F)c1,1
Cn1cc(C[C@H](NC(=O)C2CCCCC2)C(=O)Nc2ccncc2)c2ccccc21,0
COCOc1c(OC)cc(C(=O)c2csc(-c3ccccc3)n2)cc1OC,0
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)cc1F,0
O=C(Nc1ccc(-c2nc(N3CCOCC3)c3nnn(C4CC4)c3n2)cc1)Nc1cccs1,0
CC(C)(C)c1ccc(-c2ccnc(C#N)c2)cc1,0
CC(C)(C)OC(=O)N[C@@H]1CCN(C(=O)OC2C3CC4CC(C3)CC2C4)C1,0
Cc1c(Nc2c(C#N)cncc2C=Cc2ccc(CN3CCC(O)CC3)cn2)ccc2[nH]ccc12,1
CC1CN(c2ccccc2)CCN1C(=O)Oc1cccc(N2CCS(=O)(=O)CC2)c1,0
O=C(O)C1(Sc2ccnc3ccc(C(F)(F)F)cc23)CCC1,1
C=C(C)[C@@H]1CC[C@]2(CNCCCN3CCCCC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,1
O=C(NCc1ccc(Cl)cc1Cl)N1CCC(Oc2ccc(Cl)cc2)CC1,0
O=C(NCCc1c[nH]c2ccccc12)C1CCN(C(=O)c2ccc(-c3ccccc3)cc2)CC1,1
NS(=O)(=O)c1cc(Cl)cc(CNc2nc(NC3(C(F)(F)F)CC3)c3nc(-c4ccc(F)cc4)ccc3n2)c1,1
Cc1cc(F)cc2c(N3CCC4(CC3)OCCO4)c(C(=O)N3CCN(C(=O)C4CC4)CC3)cnc12,0
Cc1noc(C)c1-c1ccc(-c2nc(C)c([C@H](OC(C)(C)C)C(=O)O)c(-c3ccc(Cl)cc3)c2C)cc1,1
O=C(COc1ccccc1)NC(c1ccccc1)c1cc(F)c2cccnc2c1O,0
CC(C)(C)C(=O)Oc1cn(-c2ccccc2)c(CSc2nc3cc(C(=O)O)ccc3o2)cc1=O,1
O=C(N[C@H](c1ccccn1)C1CCCC1)c1ccc2n[nH]c(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,1
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccsc3)cc2)CC1,0
Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc(C#N)c1,0
CCn1c(C(=O)N[C@H](CO)C(C)C)ccc1C(CC)(CC)c1ccc(OCS(=O)(=O)c2ccccc2)c(C)c1,1
C[C@H]1C[C@@H](C(=O)N2CC[C@@]3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CC[C@@H]23)CCS1(=O)=O,1
CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1C#N,1
Cc1cccc(NC(=O)c2nn(C)c(-c3ccc(F)cc3F)c2C)n1,1
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(F)c(F)c2)cc1F,0
O=C(NC[C@H](O)CO)[C@@H]1C[C@H](c2ccccc2)CCN1,1
Cc1cnc(NCCc2cccc3ccccc23)c(=O)n1CC(=O)NCCON=C(N)N,0
NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCCCC2)C(=O)C(F)(F)F)c1,0
N#CC1(Cc2ccccc2)CCN(c2c(C(=O)N3CCN(C(=O)C4CC4)CC3)cnc3ccc(F)cc23)CC1,0
C[C@@H](C#N)NC(=O)c1cccc(-c2cc(-c3ccc(CNC4CCOCC4)cc3)on2)c1,1
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C,1
CC(C)[C@@H]1CN(c2ccc(F)c(S(C)(=O)=O)c2)CCN1c1nccc(C(F)(F)F)n1,0
CCOc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(C4CCCC4)c(-c4cncnc4)n(C)c3c2)ccc1C=CC(=O)O,1
N#CC(=C(O)c1cc(O)c(O)c([N+](=O)[O-])c1)c1ccncn1,1
Cc1cnc2c(C(F)(F)F)cccc2c1-c1cccc(-c2ccc(S(C)(=O)=O)cc2)c1,1
CC(=O)N1CCN2CCCc3c(C)c4c(n3-c3ccc(C(N)=O)c(c3)NC[C@H]2C1)CC(C)(C)CC4=O,0
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(F)c(F)c2)cc1F,0
Cc1noc(-c2ccc3c(c2)c2c(n3CCCS(=O)c3cc(F)cc(F)c3)CCCC2)n1,0
CC(=O)c1cc(C(=O)NOCCCO)c(Nc2ccc(I)cc2F)n1C,0
Cc1cc(C(N)=O)c(-c2cccc(OC(=O)NCCN3CCN(c4ccccc4)CC3)c2)o1,0
CCOc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ncc1C=CC(=O)O,1
COc1cc2ncnc(-n3nc(-c4ccccn4)nc3N)c2cc1OCCCNC(=O)OC(C)C,1
CC(C)n1c(=O)c(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3C[C@@H](O)CN2CCN(S(C)(=O)=O)CC2)cc2ccccc21,1
CS(=O)(=O)c1cnc(O[C@H]2CC[C@H](OC3CCN(C(=O)OC(CF)CF)CC3)CC2)cn1,1
C=C(C)[C@@H]1CC[C@]2(NCCN3C[C@@H]4C[C@H]3CS4(=O)=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,1
Cc1cc(C(NC(=O)COc2ccccc2)c2ccccc2Cl)c(O)c2ncccc12,0
CCCCCCCCn1cc(CN2CCC3(CC2)OCCCO3)c2ccc(OC)cc21,0
Cc1cc(-c2cccc3cc[nH]c23)c(C#N)c2c1NC(C)(C)[C@H](O)[C@H]2C,0
CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc2c(ccn2C)c1,0
Cc1ccc(C(NC(=O)COCc2ccccc2)c2cc(Cl)c3cccnc3c2O)cc1,0
CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O,1
Cn1cc/c(=N\c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)c2ccc(Cl)cc21,1
Cc1cccc(NC(=O)c2nn(C)c(-c3cc(F)cc(F)c3)c2C)n1,1
CCOc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ccc(F)cn5)n(C)c4c3)CCC2)ccc1C=CC(=O)O,1
O=C(N[C@H]1CNC1=O)OCCCCC1CCC(F)(F)CC1,0
[2H]C([2H])([2H])C([2H])(c1ccccc1-c1ncc(C)c(NC(C)(C)c2ccc(-n3ccnn3)cc2)n1)C([2H])([2H])[2H],0
O=C(c1ccc(N2CCOCC2)nc1)N1CCC(NS(=O)(=O)c2cc(S(=O)(=O)c3ccccc3)ccc2C(F)(F)F)CC1,0
CN1CCCN(CC(=O)NC2CCCCC2)CC1,0
N[C@H]1CCCC[C@H]1Nc1cc2ccnc(O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1,0
CCCCn1cnc(CN2CCN(c3cccc4[nH]c(-c5ccc(C(C)(C)C)cc5)nc34)CC2)c1C,1
Cn1cnc2ccc(-c3ccccc3Cl)c(CN)c21,1
N#Cc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n[nH]2)CC1,0
Cc1c(C(=O)Nc2ccnc(Cl)c2)nn(C)c1-c1ccc(F)cc1,1
CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCNCC2)CC1,1
COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3Cl)[nH]n2)CC1,1
COc1ccc(-c2c(C)c(C(=O)Nc3cccc(C)n3)nn2C)cc1,1
C[C@H]1C[C@H](C(=O)O)CC[C@H]1C(=O)N1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,1
CCS(=O)(=O)c1cc(F)cc(Oc2cccc(-n3c(C)nc4c(C(F)(F)F)cccc43)c2)c1,0
CC1CCN(CCOc2ccc(C#Cc3ccc(-c4ccc(Cl)cc4)cn3)cc2)CC1,0
O=C(Nc1ccncc1)c1cc(C(=O)Nc2ccncc2)cc([N+](=O)[O-])c1,1
CNCC1(c2ccc(F)c(Cl)c2)CCCCC1,1
Fc1ccc2[nH]cc(CCCN3CCN(c4nsc5ccccc45)CC3)c2c1,0
N=C(N)NOCCNC(=O)Cn1c(Cl)cnc(NCC(F)(F)c2ccccc2)c1=O,1
O[C@@H]1COC[C@H]1Nc1nc(Nc2cc(Cl)cc(Cl)c2)ncc1-c1cccnc1,1
Cc1cnc2c(C(F)(F)F)cccc2c1-c1cccc(Oc2cccc(S(=O)(=O)CCCO)c2)c1,1
O=C(CCCCCn1cc(Nc2ncc(Cl)c(Nc3ccc(Cl)cc3)n2)cn1)NO,0
C=CCn1cc(-c2nc3ccccc3nc2Cl)c2cc(OC)ccc21,1
Oc1c(CN2CCCC2)cc(Cn2ccc3cc(F)ccc32)c2cccnc12,1
COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-c3c(C)[nH]c4ccccc34)c12,1
C[C@H](COc1ccc(-c2cnnc(O)c2)cc1)CN1CCC[C@H]1C,1
N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)C1CC1)Cc1cc(F)c(F)cc1F,1
O=C(COc1ccccc1)NC(c1ccccc1C(F)(F)F)c1cc(Cl)c2cccnc2c1O,0
C=C(C)[C@@H]1CC[C@]2(NCCN3CCN(S(=O)(=O)C(C)C)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,1
CC(C)NCc1ccc(-c2cc(-c3cccc(C(=O)N[C@H](C)C#N)c3)[nH]n2)cc1,1
Cc1cccc(NC(=O)c2nc(C)n(-c3ccc(C(F)(F)F)cc3)c2C)n1,1
COC(=O)Nc1ccc2c(c1)NC(=O)CCC=CC[C@H](N1CC[C@H](c3c(F)ccc(Cl)c3F)OC1=O)c1nc(Cl)c-2[nH]1,0
Cc1cnc(Nc2ccc(N3CCC(N(C)CCO)CC3)c(F)c2)nc1-c1cnn(C(C)C)c1,1
CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1,0
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@](OC)(c2ccc(-c3ccccc3)cc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,1
COc1ncc(-c2ccc3nccc(C#CCN(C)C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0
CC(=O)c1cc(C(=O)N2CC(N)C2)c(Nc2ccc(I)cc2F)n1C,1
Cc1c2c(n3c1CCCNC[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,1
C[C@@H]1OCC2(CCN(c3nc4nnc(-c5ccnc(NC6CC6)c5Cl)c-4c(O)n3C)CC2)[C@@H]1N,1
O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,0
O=C(COc1ccccc1)NC(c1ccccc1F)c1cc(Cl)c2cccnc2c1O,0
N=c1c(C(=O)NCc2ccccc2)cc2c(=O)n3ccccc3nc2n1Cc1ccccc1,0
O=C(NOC[C@H](O)CO)c1c(Nc2ccc(I)cc2F)c(F)c(=O)n2c1CCC2,1
O=C(Nc1ccc([N+](=O)[O-])cc1)N[C@@H](Cc1cccnc1)C(=O)NCC1(c2ccccc2)CC1,1
CC(C)C[C@@H](NC(=O)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1)c1ccccn1,0
CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1C=CC(=O)OCC(=O)OCc1ccc(Cl)cc1,1
COc1ccc(Oc2cc(C)c(-c3csc(NC(=O)c4ccnc(F)c4)n3)c(C)c2)cc1,1
c1ccc(-c2ccc(OCCCCCN3CCCCCC3)cc2)cc1,0
COC(=O)c1ccc(CSc2nc(O)c3c(n2)CCC3)cc1,0
CC[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)CC(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0
Cc1nc2c(Cl)cccc2n1-c1cc(Oc2cc(F)cc(S(C)(=O)=O)c2)ccc1Cl,0
CN(C)CC(C)(C)Cn1c(CC(C)(C)C)nc2cc(/C=C/C(=O)NO)ccc21,1
COCCNC(=O)c1cccc(-c2cc(-c3ccc(N4CCN(C)CC4)cc3)[nH]n2)c1,0
Cc1c(Nc2c(C#N)cncc2-c2ccc(OCCN3CCN(C)CC3)cc2)ccc2[nH]ccc12,0
Cn1cnc2ccc(-c3ccc(Cl)cc3Cl)c(CN)c21,1
CN(C)CC1(c2ccc(Cl)cc2)CCCCC1,0
Cc1cc(/C=C/C#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1CO,1
CC(C)[C@H]1CC[C@@H](N2CCC(n3ccc4ccccc43)CC2)CC1,0
CC#C[C@@H](Cc1nn[nH]n1)c1ccc(OCc2cc(C)c3scc(-c4ccccc4C)c3c2)cc1,0
C[C@@H]1CCCN1CCCOc1ccc2c(c1)CCc1cc(=O)n(C)nc1-2,1
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1
O=C(CCCCCNC(=O)NC(=O)c1ccc(Br)cc1)NO,1
CS(=O)(=O)Oc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1,0
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(-c2ccccc2)c1=O,0
COC(=O)Nc1ccc2c(c1)NC(=O)CCC=CC[C@H](N1CC[C@H](c3cccc(Cl)c3)OC1=O)c1nc(Cl)c-2[nH]1,0
CC(C)(C)c1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1,0
Cn1c(C#N)ccc1-c1cc(F)c2c(c1)C(C)(C)C(=O)N2,1
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cccc(Cl)c2)cc1F,1
CC(=O)N1CCCc2c(C)c3c(n2-c2ccc(C(N)=O)c(c2)NC[C@H]1C)CC(C)(C)CC3=O,0
COc1ccc2c(O[C@H]3C[C@H]4C(=O)N(C)CCCCC=C[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5(C)CC5)NC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,1
COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](N1CCC(c3c(F)ccc(Cl)c3F)CC1=O)c1cc-2ccn1,0
CNCCCC1Cc2ccccc2N(c2c(F)cccc2F)S1(=O)=O,0
CC[C@@H](CC(=O)NCC1CCCCC1)n1c(N)nc2cc(Cl)ccc21,0
CCCCCCN(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)C(=O)CO,1
NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCC2)C(=O)CO)c1,1
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1
CCCN(C)C(=O)COC(=O)C=Cc1ccc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)cc1OCC,0
Cc1cccc(N2CCC(C(=O)Nc3ccc4c(c3)NC(=O)CO4)CC2)c1C,0
CS(=O)(=O)c1cccc(Oc2cccc(-c3ccnc4c(C(F)(F)F)cccc34)c2)c1,1
CCc1nc2cc(Cl)ccn2c1C(=O)NCc1ccc2oc(CN3CCOCC3)nc2c1,0
C#Cc1ccc(Nc2c(C(=O)NOC[C@H](O)CO)c3c(n2C)C(=O)CCC3)c(F)c1,1
Cc1c(Nc2c(C#N)cncc2C=Cc2ccc(CN3CCC(N(C)C)CC3)cn2)ccc2[nH]ccc12,1
C=C(C)[C@@H]1CC[C@]2(NCCN3C[C@@H]4C[C@H]3CN4S(C)(=O)=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,1
C=C(C)[C@@H]1CC[C@]2(NCCN3CCC(F)(F)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,1
COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3c(C)[nH]c4ccccc34)c12,1
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)CC2CCOCC2)C(C)C)ccc1OC,1
Fc1cccc(-n2cnc3c(NCc4nc5c(F)c(F)ccc5[nH]4)nc(N4CCOCC4)nc32)c1F,0
Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOCCO)c2c1C(=O)CC2,0
CC(=O)c1cc(C(=O)NOC[C@@H](O)CO)c(Nc2ccc(I)cc2F)n1C,1
CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)NCCN5CCN(C)CC5)cc4)cc3)nc21,0
COCCCC[C@@](O)(c1cccc(F)c1Oc1ccccc1C)[C@@H]1CCCN(C(=O)[C@H]2C[C@@H](N)[C@@H](O)C2)C1,1
COc1ccc2ncc(CN3CCN(C(=O)C4CC4)CC3)c(N3CCC4(CC3)OCCO4)c2c1,0
CC(=O)NCC(O)CN1[C@@H]2CC[C@H]1C[C@@H](NC(=O)c1cc3ccccc3n(C(C)C)c1=O)C2,1
CCN(CC)C(=O)C(C#N)=C(O)c1cc(O)c(O)c([N+](=O)[O-])c1,1
Cc1cnc2c(C(F)(F)F)cccc2c1-c1cccc(-c2ccc(F)c(S(C)(=O)=O)c2)c1,0
C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)N1CC[C@](CCCO)(c2ccccc2)OC1=O,0
Cc1ccc(Oc2ccc(N(CC(C)(O)C(=O)NO)S(C)(=O)=O)cc2)cc1,0
C=C(C)[C@@H]1CC[C@]2(NCCN3CCOCC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,1
CCCOc1cnc(CN=Cc2c(O)nc(O)c3ccc(I)cc23)cc1O,1
